id,sequence,level,name,type,parent_id,msfid
nom_2055,0,3,RIBA - Ribavirin,Mandatory,DORA - Oral Drugs,MED-D-DORA-RIBA
nom_2056,0,3,RIBA - Ribavirine,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-RIBA
nom_2057,0,3,RICE - Rice,Mandatory,AFOO - Food For Msf Staff,LOG-A-AFOO-RICE
nom_2058,0,3,RICE - Rice,Mandatory,NFOO - Food Commodities,MED-N-NFOO-RICE
nom_2059,0,3,RIFA - Rifampicine,Mandatory,DORA - Oral Drugs,MED-D-DORA-RIFA
nom_2060,0,3,RIFA - RIFAMPICINE,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-RIFA
nom_2061,0,3,RIFB - Rifabutin,Mandatory,DORA - Oral Drugs,MED-D-DORA-RIFB
nom_2062,0,3,RING - Key ring,Mandatory,ASTA - Stationery,LOG-A-ASTA-RING
nom_2063,0,3,RING - Ring,Mandatory,PTOO - Tools,LOG-P-PTOO-RING
nom_2064,0,3,RINL - Ringer Lactate,Mandatory,DINF - Infusions,MED-D-DINF-RINL
nom_2065,0,3,RISP - Risperidone,Mandatory,DORA - Oral Drugs,MED-D-DORA-RISP
nom_2066,0,3,RITO - Ritonavir,Mandatory,DORA - Oral Drugs,MED-D-DORA-RITO
nom_2067,0,3,RIVB - Blind rivet,Mandatory,PHDW - Hardware,LOG-P-PHDW-RIVB
nom_2068,0,3,RIVE - Riveting,Mandatory,PTOO - Tools,LOG-P-PTOO-RIVE
nom_2069,0,3,ROAD - Rota- & adenovirus rapid test,Mandatory,DDGT - Diagnostic tests,MED-D-DDGT-ROAD
nom_2070,0,3,"ROBL - Bone Rongeur , Luer",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-ROBL
nom_2071,0,3,RODG - Rod,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-RODG
nom_2072,0,3,ROLL - Roller,Mandatory,PPAI - Paint,LOG-P-PPAI-ROLL
nom_2073,0,3,ROLM - ROLLER MIXER,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-ROLM
nom_2074,0,3,ROOP - Roof paint,Mandatory,PPAI - Paint,LOG-P-PPAI-ROOP
nom_2075,0,3,ROPE - Rope,Mandatory,CSHE - Shelters,LOG-C-CSHE-ROPE
nom_2076,0,3,ROPE - Safety rope,Mandatory,PSAF - Safety And Protective Equipment,LOG-P-PSAF-ROPE
nom_2077,0,3,ROTA - Rotator,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-ROTA
nom_2078,0,3,RPBA - Radiation protection barrier,Mandatory,EDIM - Diagnostic Imaging equipment,MED-E-EDIM-RPBA
nom_2079,0,3,RPSH - Radition protection sheeting,Mandatory,EDIM - Diagnostic Imaging equipment,MED-E-EDIM-RPSH
nom_2080,0,3,RPWI - Radiation protection window,Mandatory,EDIM - Diagnostic Imaging equipment,MED-E-EDIM-RPWI
nom_2081,0,3,RTLX - Radio telex,Mandatory,PCOM - Communication,LOG-P-PCOM-RTLX
nom_2082,0,3,RUBB - Rubber repair patch,Mandatory,TVEC - Vehicles Consumables,LOG-T-TVEC-RUBB
nom_2083,0,3,RUBB - Rubbish bin,Mandatory,PHYG - Hygiene,LOG-P-PHYG-RUBB
nom_2084,0,3,RULE - Ruler,Mandatory,ASTA - Stationery,LOG-A-ASTA-RULE
nom_2085,0,3,RUSA - ruck sac first aid,Mandatory,EMEQ - Medical Equipment,MED-E-EMEQ-RUSA
nom_2086,0,3,RUSF - Ready to use supplementary food,Mandatory,NFOS - Specialized Food,MED-N-NFOS-RUSF
nom_2087,0,3,RUTF - Ready to use therapeutic food,Mandatory,NFOS - Specialized Food,MED-N-NFOS-RUTF
nom_2088,0,3,"SABB - Sutures, absorbable",Mandatory,SSUT - Sutures,MED-S-SSUT-SABB
nom_2089,0,3,"SABR - Sutures, absorbable rapid",Mandatory,SSUT - Sutures,MED-S-SSUT-SABR
nom_2090,0,3,SAFR - Safranine,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-SAFR
nom_2091,0,3,SALB - Salbutamol,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-SALB
nom_2092,0,3,SALB - Salbutamol,Mandatory,DORA - Oral Drugs,MED-D-DORA-SALB
nom_2093,0,3,SALS - Salsify,Mandatory,AFOO - Food For Msf Staff,LOG-A-AFOO-SALS
nom_2094,0,3,SALT - Salt,Mandatory,AFOO - Food For Msf Staff,LOG-A-AFOO-SALT
nom_2095,0,3,SALT - Salt,Mandatory,NFOO - Food Commodities,MED-N-NFOO-SALT
nom_2096,0,3,SAMC - Sample cholera,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-SAMC
nom_2097,0,3,SAMS - Sample serology,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-SAMS
nom_2098,0,3,"SANB - Sanitation, Book",Mandatory,L018 - Water & Sanitation,LIB-L-L018-SANB
nom_2099,0,3,SAND - Sand,Mandatory,CBUI - Building,LOG-C-CBUI-SAND
nom_2100,0,3,"SANG - Sanitation, Guide",Mandatory,L018 - Water & Sanitation,LIB-L-L018-SANG
nom_2101,0,3,SARD - Sardines,Mandatory,AFOO - Food For Msf Staff,LOG-A-AFOO-SARD
nom_2102,0,3,SATC - Satchel,Mandatory,ASTA - Stationery,LOG-A-ASTA-SATC
nom_2103,0,3,"SATG - Satellite, Guide",Mandatory,L042 - Telecommunication,LIB-L-L042-SATG
nom_2104,0,3,SAWA - Amputation saw,Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-SAWA
nom_2105,0,3,"SAWG - Saw, Gigli",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-SAWG
nom_2106,0,3,SAWH - Handsaw,Mandatory,PTOO - Tools,LOG-P-PTOO-SAWH
nom_2107,0,3,"SAWO - Saw, oscillating",Mandatory,EHOE - Hospital Equipment,MED-E-EHOE-SAWO
nom_2108,0,3,SAWW - Wood saw,Mandatory,PTOO - Tools,LOG-P-PTOO-SAWW
nom_2109,0,3,SCAL - Blade,Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-SCAL
nom_2110,0,3,SCAL - Scale,Mandatory,EANT - Anthropometric Equipment,MED-E-EANT-SCAL
nom_2111,0,3,SCAL - Scale,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-SCAL
nom_2112,0,3,SCAL - Scale,Mandatory,PCOO - Cooking,LOG-P-PCOO-SCAL
nom_2113,0,3,SCAL - Scale,Mandatory,PPAC - Packing And Handling,LOG-P-PPAC-SCAL
nom_2114,0,3,SCAR - Stock card,Mandatory,ALST - Logistic Stationery,LOG-A-ALST-SCAR
nom_2115,0,3,SCAV - Scalp,Mandatory,SINS - Injection Supplies,MED-S-SINS-SCAV
nom_2116,0,3,SCAV - Scavenger,Mandatory,EANE - Anaesthesia,MED-E-EANE-SCAV
nom_2117,0,3,"SCDR - Scissors, dissecting, Ragnell",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-SCDR
nom_2118,0,3,SCEN - Enucleation Scissors,Mandatory,ESUO - Ophtalmic Surgical Instruments,MED-E-ESUO-SCEN
nom_2119,0,3,"SCHB - Schistosomiasis, Book",Mandatory,L006 - Parasitic Infectious Diseases,LIB-L-L006-SCHB
nom_2120,0,3,"SCIE - Scissors, Metzembaum",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-SCIE
nom_2121,0,3,"SCIM - Scissors, Mayo",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-SCIM
nom_2122,0,3,SCIS - Scissors,Mandatory,ASTA - Stationery,LOG-A-ASTA-SCIS
nom_2123,0,3,SCIS - Scissors,Mandatory,EMEQ - Medical Equipment,MED-E-EMEQ-SCIS
nom_2124,0,3,SCIS - Scissors,Mandatory,PTOO - Tools,LOG-P-PTOO-SCIS
nom_2125,0,3,"SCIT - Scissors, Thorek",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-SCIT
nom_2126,0,3,"SCOD - Scissors, operating, Dubois",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-SCOD
nom_2127,0,3,"SCOE - Scissors, operating, Deaver",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-SCOE
nom_2128,0,3,SCOO - Scoop,Mandatory,PCOO - Cooking,LOG-P-PCOO-SCOO
nom_2129,0,3,"SCOP - Scissors, operating",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-SCOP
nom_2130,0,3,"SCPC - Scoop, Placenta, Cuzzi",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-SCPC
nom_2131,0,3,SCPH - Storage phosphor screen,Mandatory,EDIM - Diagnostic Imaging equipment,MED-E-EDIM-SCPH
nom_2132,0,3,SCRA - Scraper,Mandatory,PTOO - Tools,LOG-P-PTOO-SCRA
nom_2133,0,3,SCRD - Screwdriver,Mandatory,PTOO - Tools,LOG-P-PTOO-SCRD
nom_2134,0,3,SCRE - Screen,Mandatory,ADAP - Data Processing,LOG-A-ADAP-SCRE
nom_2135,0,3,SCRE - Screen,Mandatory,AOFF - Office Equipment,LOG-A-AOFF-SCRE
nom_2136,0,3,"SCRE - Set of screws, nuts and washers",Mandatory,PHDW - Hardware,LOG-P-PHDW-SCRE
nom_2137,0,3,SCRS - Self perforating screw,Mandatory,PHDW - Hardware,LOG-P-PHDW-SCRS
nom_2138,0,3,SCRW - Wood screw,Mandatory,PHDW - Hardware,LOG-P-PHDW-SCRW
nom_2139,0,3,SCTE - Tenotomy Scissors,Mandatory,ESUO - Ophtalmic Surgical Instruments,MED-E-ESUO-SCTE
nom_2140,0,3,"SCUG - Scoop, Uterine, Gourdet",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-SCUG
nom_2141,0,3,"SCUS - Scoop, Uterine, Simon",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-SCUS
nom_2142,0,3,SEAH - Hemp seal,Mandatory,CWAT - Water And Sanitation,LOG-C-CWAT-SEAH
nom_2143,0,3,SEAL - Sealing,Mandatory,PPAC - Packing And Handling,LOG-P-PPAC-SEAL
nom_2144,0,3,SEBG - Blood transfusion set + Needle,Mandatory,SINS - Injection Supplies,MED-S-SINS-SEBG
nom_2145,0,3,"SECB - Security, Book",Mandatory,L013 - Laboratory,LIB-L-L013-SECB
nom_2146,0,3,"SECB - Security, Book",Mandatory,L052 - Security,LIB-L-L052-SECB
nom_2147,0,3,"SECD - Security, CD Rom",Mandatory,L052 - Security,LIB-L-L052-SECD
nom_2148,0,3,SECG - Security guidelines,Mandatory,L013 - Laboratory,LIB-L-L013-SECG
nom_2149,0,3,"SECG - Security, Guide",Mandatory,L052 - Security,LIB-L-L052-SECG
nom_2150,0,3,SEQI - Equipment identification,Mandatory,ALST - Logistic Stationery,LOG-A-ALST-SEQI
nom_2151,0,3,SETI - Perfusion Set,Mandatory,SINS - Injection Supplies,MED-S-SINS-SETI
nom_2152,0,3,"SETP - Perfusion Set, paediatric",Mandatory,SINS - Injection Supplies,MED-S-SINS-SETP
nom_2153,0,3,SEVB - Sexual violence guide,Mandatory,L009 - Gynaecology - Obstetrics,LIB-L-L009-SEVB
nom_2154,0,3,SEVD - Sexual Violence Digital Media,Mandatory,L009 - Gynaecology - Obstetrics,LIB-L-L009-SEVD
nom_2155,0,3,SEVG - Sexual violence book,Mandatory,L009 - Gynaecology - Obstetrics,LIB-L-L009-SEVG
nom_2156,0,3,SEWB - Sewing Box,Mandatory,ALIF - Team Life,LOG-A-ALIF-SEWB
nom_2157,0,3,SFUP - Follow-up,Mandatory,ALST - Logistic Stationery,LOG-A-ALST-SFUP
nom_2158,0,3,SHAC - Shackle,Mandatory,PHDW - Hardware,LOG-P-PHDW-SHAC
nom_2159,0,3,SHAF - Shaving foam,Mandatory,PHYG - Hygiene,LOG-P-PHYG-SHAF
nom_2160,0,3,SHAM - Shampoo,Mandatory,PHYG - Hygiene,LOG-P-PHYG-SHAM
nom_2161,0,3,SHEA - Aluminium sheet,Mandatory,CBUI - Building,LOG-C-CBUI-SHEA
nom_2162,0,3,SHEA - Shears,Mandatory,PTOO - Tools,LOG-P-PTOO-SHEA
nom_2163,0,3,"SHEB - SHEET, BED, woven, 180 x 290 cm",Mandatory,ELIN - Linen And Protective Clothing,MED-E-ELIN-SHEB
nom_2164,0,3,"SHEB - Shelter, book",Mandatory,L043 - Building - Shelters,LIB-L-L043-SHEB
nom_2165,0,3,SHEE - Sheet,Mandatory,ALIF - Team Life,LOG-A-ALIF-SHEE
nom_2166,0,3,SHEE - Sheet,Mandatory,ELIN - Linen And Protective Clothing,MED-E-ELIN-SHEE
nom_2167,0,3,SHEE - Sheet,Mandatory,PPAC - Packing And Handling,LOG-P-PPAC-SHEE
nom_2168,0,3,SHEE - Sheet,Mandatory,SMST - Medical Stationery,MED-S-SMST-SHEE
nom_2169,0,3,SHEF - Fibreglass sheet,Mandatory,CBUI - Building,LOG-C-CBUI-SHEF
nom_2170,0,3,SHEI - Galvanized iron sheet,Mandatory,CBUI - Building,LOG-C-CBUI-SHEI
nom_2171,0,3,SHEL - Shelves,Mandatory,AFUR - Furnitures,LOG-A-AFUR-SHEL
nom_2172,0,3,SHEP - Plaster Shears,Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-SHEP
nom_2173,0,3,SHEP - PVC sheet,Mandatory,CBUI - Building,LOG-C-CBUI-SHEP
nom_2174,0,3,"SHER - Shears, Rib",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-SHER
nom_2175,0,3,"SHIB - Shigella, Book",Mandatory,L004 - Bacterial Infectious Diseases,LIB-L-L004-SHIB
nom_2176,0,3,SHIE - Face Shield,Mandatory,SMSU - Small Medical Supplies,MED-S-SMSU-SHIE
nom_2177,0,3,SHIE - PROTECTIVE FACE SHIELD,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-SHIE
nom_2178,0,3,SHOC - Shoe cover,Mandatory,ELIN - Linen And Protective Clothing,MED-E-ELIN-SHOC
nom_2179,0,3,SHOS - Safety shoes,Mandatory,PSAF - Safety And Protective Equipment,LOG-P-PSAF-SHOS
nom_2180,0,3,SHOV - Shovel,Mandatory,PTOO - Tools,LOG-P-PTOO-SHOV
nom_2181,0,3,"SIBS - Self Inflating bag, silicone",Mandatory,EANE - Anaesthesia,MED-E-EANE-SIBS
nom_2182,0,3,SICK - Sickle,Mandatory,PTOO - Tools,LOG-P-PTOO-SICK
nom_2183,0,3,SIGN - NAIL of SIGN osteosynthesis check list,Mandatory,ISUI - Internal fixation checklists,MED-I-ISUI-SIGN
nom_2184,0,3,SIGN - SIGNALISATION SET,Mandatory,ALST - Logistic Stationery,LOG-A-ALST-SIGN
nom_2185,0,3,SILI - Silicagel,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-SILI
nom_2186,0,3,SILN - Silver Nitrate,Mandatory,DEXT - Drugs External Use,MED-D-DEXT-SILN
nom_2187,0,3,SINV - Stock inventory,Mandatory,ALST - Logistic Stationery,LOG-A-ALST-SINV
nom_2188,0,3,SIRE - SIRE Kit,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-SIRE
nom_2189,0,3,SIRE - Siren,Mandatory,TVEA - Vehicles Accessories,LOG-T-TVEA-SIRE
nom_2190,0,3,SLAS - Slasher,Mandatory,PTOO - Tools,LOG-P-PTOO-SLAS
nom_2191,0,3,SLEB - Sleeping bag,Mandatory,ALIF - Team Life,LOG-A-ALIF-SLEB
nom_2192,0,3,SLID - Slide,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-SLID
nom_2193,0,3,SLIS - SPREADER,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-SLIS
nom_2194,0,3,"SLRG - SLEEVE, reduction",Mandatory,ESUF - Surgical Instruments For External Fixator,MED-E-ESUF-SLRG
nom_2195,0,3,"SMAD - SMART, Digital Media",Mandatory,L044 - Data Processing,LIB-L-L044-SMAD
nom_2196,0,3,SMOK - Smoke detector,Mandatory,PSAF - Safety And Protective Equipment,LOG-P-PSAF-SMOK
nom_2197,0,3,SNAH - Snap hook,Mandatory,PHDW - Hardware,LOG-P-PHDW-SNAH
nom_2198,0,3,"SNAM - Sutures, Non Absorb, Monofil.",Mandatory,SSUT - Sutures,MED-S-SSUT-SNAM
nom_2199,0,3,SOAP - Soap,Mandatory,DEXT - Drugs External Use,MED-D-DEXT-SOAP
nom_2200,0,3,SOAP - Soap,Mandatory,PHYG - Hygiene,LOG-P-PHYG-SOAP
nom_2201,0,3,SOCF - Flush socket,Mandatory,PELE - Electricity,LOG-P-PELE-SOCF
nom_2202,0,3,SOCK - Socket,Mandatory,PELE - Electricity,LOG-P-PELE-SOCK
nom_2203,0,3,SOCK - Socket,Mandatory,PTOO - Tools,LOG-P-PTOO-SOCK
nom_2204,0,3,SOCW - Wall socket,Mandatory,PELE - Electricity,LOG-P-PELE-SOCW
nom_2205,0,3,SODB - Sodium Bicarbonate,Mandatory,DEXT - Drugs External Use,MED-D-DEXT-SODB
nom_2206,0,3,SODB - Sodium Bicarbonate,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-SODB
nom_2207,0,3,SODC - Sodium Chloride,Mandatory,DINF - Infusions,MED-D-DINF-SODC
nom_2208,0,3,SODC - Sodium Chloride,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-SODC
nom_2209,0,3,SODC - Sodium Chloride,Mandatory,DORA - Oral Drugs,MED-D-DORA-SODC
nom_2210,0,3,SODC - Sodium Chloride,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-SODC
nom_2211,0,3,SODD - Sodium Disulfite,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-SODD
nom_2212,0,3,SODH - Sodium hydroxide,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-SODH
nom_2213,0,3,SODS - Sodium Stibogluconate,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-SODS
nom_2214,0,3,SOFT - Software,Mandatory,ADAP - Data Processing,LOG-A-ADAP-SOFT
nom_2215,0,3,SOLD - Soldering iron,Mandatory,PTOO - Tools,LOG-P-PTOO-SOLD
nom_2216,0,3,SOPH - Disodium phosphate,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-SOPH
nom_2217,0,3,SORG - Sorghum (Millet),Mandatory,NFOO - Food Commodities,MED-N-NFOO-SORG
nom_2218,0,3,SOSU - Sodium sulphite,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-SOSU
nom_2219,0,3,"SOUM - Sound, Uterine, Martin",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-SOUM
nom_2220,0,3,SOUP - Soup,Mandatory,AFOO - Food For Msf Staff,LOG-A-AFOO-SOUP
nom_2221,0,3,SOUU - Urethral sound,Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-SOUU
nom_2222,0,3,SPAC - Spacer,Mandatory,EMEQ - Medical Equipment,MED-E-EMEQ-SPAC
nom_2223,0,3,SPAN - Spanner,Mandatory,PTOO - Tools,LOG-P-PTOO-SPAN
nom_2224,0,3,SPAO - Spanner for oil filter,Mandatory,PTOO - Tools,LOG-P-PTOO-SPAO
nom_2225,0,3,SPAS - Spanner for spark plug,Mandatory,PTOO - Tools,LOG-P-PTOO-SPAS
nom_2226,0,3,SPAT - Spatula,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-SPAT
nom_2227,0,3,SPAT - Spatula,Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-SPAT
nom_2228,0,3,SPAW - Wheel spanner,Mandatory,PTOO - Tools,LOG-P-PTOO-SPAW
nom_2229,0,3,SPEC - Spectinomycin,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-SPEC
nom_2230,0,3,SPEP - Dosage kit for spectrophotometer,Mandatory,DDGT - Diagnostic tests,MED-D-DDGT-SPEP
nom_2231,0,3,SPEP - Spectrophotometer,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-SPEP
nom_2232,0,3,SPEP - Spectrophotometer control solutions,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-SPEP
nom_2233,0,3,SPHY - Sphygmomanometer,Mandatory,EMEQ - Medical Equipment,MED-E-EMEQ-SPHY
nom_2234,0,3,SPIB - Spine board,Mandatory,EHOE - Hospital Equipment,MED-E-EHOE-SPIB
nom_2235,0,3,SPIN - Spinach,Mandatory,AFOO - Food For Msf Staff,LOG-A-AFOO-SPIN
nom_2236,0,3,SPIR - Spironolactone,Mandatory,DORA - Oral Drugs,MED-D-DORA-SPIR
nom_2237,0,3,"SPLB - Splint, Boppe Type",Mandatory,EMEQ - Medical Equipment,MED-E-EMEQ-SPLB
nom_2238,0,3,SPLI - Splint,Mandatory,EMEQ - Medical Equipment,MED-E-EMEQ-SPLI
nom_2239,0,3,SPLI - Split die,Mandatory,PTOO - Tools,LOG-P-PTOO-SPLI
nom_2240,0,3,"SPLK - Splint, Krammer Type",Mandatory,EMEQ - Medical Equipment,MED-E-EMEQ-SPLK
nom_2241,0,3,SPMO - Speculum Of Morax,Mandatory,ESUO - Ophtalmic Surgical Instruments,MED-E-ESUO-SPMO
nom_2242,0,3,SPON - Sponge,Mandatory,PHYG - Hygiene,LOG-P-PHYG-SPON
nom_2243,0,3,SPOO - Spoon,Mandatory,PCOO - Cooking,LOG-P-PCOO-SPOO
nom_2244,0,3,SPPL - Spreader for plaster,Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-SPPL
nom_2245,0,3,SPRA - Spray,Mandatory,TVEC - Vehicles Consumables,LOG-T-TVEC-SPRA
nom_2246,0,3,SPRA - Sprayer,Mandatory,CWAT - Water And Sanitation,LOG-C-CWAT-SPRA
nom_2247,0,3,SPRA - Spray-on paint,Mandatory,PPAI - Paint,LOG-P-PPAI-SPRA
nom_2248,0,3,SPRC - Spring compressor,Mandatory,PTOO - Tools,LOG-P-PTOO-SPRC
nom_2249,0,3,SPRI - Spring for YAMAHA,Mandatory,TXYA - Spare Parts Yamaha,LOG-T-TXYA-SPRI
nom_2250,0,3,"SPVC - Speculum, Vaginal, Collin",Mandatory,ESUR - Surgical Instruments,MED-E-ESUR-SPVC
nom_2251,0,3,SQUA - Square,Mandatory,PTOO - Tools,LOG-P-PTOO-SQUA
nom_2252,0,3,SQUP - Squatting plate,Mandatory,CWAT - Water And Sanitation,LOG-C-CWAT-SQUP
nom_2253,0,3,SQUS - Squatting slab,Mandatory,CWAT - Water And Sanitation,LOG-C-CWAT-SQUS
nom_2254,0,3,SRHB - Sexual and Reproductive Health Book,Mandatory,L009 - Gynaecology - Obstetrics,LIB-L-L009-SRHB
nom_2255,0,3,SRHG - Sexual and Reproductive Health,Mandatory,L009 - Gynaecology - Obstetrics,LIB-L-L009-SRHG
nom_2256,0,3,STAB - Bowl-stand,Mandatory,EHOE - Hospital Equipment,MED-E-EHOE-STAB
nom_2257,0,3,"STAB - Statistics, Book",Mandatory,L024 - Epidemiology - Statistics,LIB-L-L024-STAB
nom_2258,0,3,"STAI - Stand, infusion",Mandatory,EHOE - Hospital Equipment,MED-E-EHOE-STAI
nom_2259,0,3,STAM - Stamp,Mandatory,ASTA - Stationery,LOG-A-ASTA-STAM
nom_2260,0,3,STAN - Stand,Mandatory,PTOO - Tools,LOG-P-PTOO-STAN
nom_2261,0,3,STAP - Stapler,Mandatory,ASTA - Stationery,LOG-A-ASTA-STAP
nom_2262,0,3,STAP - Stappler,Mandatory,PTOO - Tools,LOG-P-PTOO-STAP
nom_2263,0,3,STAR - Starter for YAMAHA,Mandatory,TXYA - Spare Parts Yamaha,LOG-T-TXYA-STAR
nom_2264,0,3,STAR - Starter rope,Mandatory,PXHO - Spare Parts Honda,LOG-P-PXHO-STAR
nom_2265,0,3,STAV - Stavudine,Mandatory,DORA - Oral Drugs,MED-D-DORA-STAV
nom_2266,0,3,STCR - STC redox indicator,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-STCR
nom_2267,0,3,STDB - Sexually tranmitted diseases,Mandatory,L013 - Laboratory,LIB-L-L013-STDB
nom_2268,0,3,"STDB - STD, Book",Mandatory,L007 - Std - Aids,LIB-L-L007-STDB
nom_2269,0,3,"STDD - STD, Digital Media",Mandatory,L007 - Std - Aids,LIB-L-L007-STDD
nom_2270,0,3,STEG - Sterilisation tray,Mandatory,ESUF - Surgical Instruments For External Fixator,MED-E-ESUF-STEG
nom_2271,0,3,"STEG - Sterilization, Guide",Mandatory,L029 - Nursing - Infection Control,LIB-L-L029-STEG
nom_2272,0,3,STEN - Stencil,Mandatory,PPAC - Packing And Handling,LOG-P-PPAC-STEN
nom_2273,0,3,STET - Stetoscope,Mandatory,EMEQ - Medical Equipment,MED-E-EMEQ-STET
nom_2274,0,3,STIC - APPLICATOR STICK,Mandatory,ELAE - Laboratory Equipment,MED-E-ELAE-STIC
nom_2275,0,3,STIC - Signalling-sticker,Mandatory,PSAF - Safety And Protective Equipment,LOG-P-PSAF-STIC
nom_2276,0,3,STIC - Sticker,Mandatory,PIDE - Identification,LOG-P-PIDE-STIC
nom_2277,0,3,STIM - MSF sticker,Mandatory,PIDE - Identification,LOG-P-PIDE-STIM
nom_2278,0,3,STON - Stone,Mandatory,CBUI - Building,LOG-C-CBUI-STON
nom_2279,0,3,STOO - Stool,Mandatory,EHOE - Hospital Equipment,MED-E-EHOE-STOO
nom_2280,0,3,STOV - Stove,Mandatory,ALIF - Team Life,LOG-A-ALIF-STOV
nom_2281,0,3,STPG - Sampling and transport guide,Mandatory,L013 - Laboratory,LIB-L-L013-STPG
nom_2282,0,3,STRA - Strainer,Mandatory,CWAT - Water And Sanitation,LOG-C-CWAT-STRA
nom_2283,0,3,STRA - Strap,Mandatory,TVEM - Vehicles Modifications,LOG-T-TVEM-STRA
nom_2284,0,3,STRA - Strapping,Mandatory,PPAC - Packing And Handling,LOG-P-PPAC-STRA
nom_2285,0,3,STRE - STREPTOMYCIN,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-STRE
nom_2286,0,3,STRE - Streptomycine,Mandatory,DINJ - Injectable Drugs,MED-D-DINJ-STRE
nom_2287,0,3,"STRI - Strip, adhesive skin closure",Mandatory,SSUT - Sutures,MED-S-SSUT-STRI
nom_2288,0,3,STRO - Oil strainer,Mandatory,PX-- - Spare parts,LOG-P-PX---STRO
nom_2289,0,3,STRT - Stretcher,Mandatory,EHOE - Hospital Equipment,MED-E-EHOE-STRT
nom_2290,0,3,STRY - STRYKER SPS internal fixationcheck list,Mandatory,ISUI - Internal fixation checklists,MED-I-ISUI-STRY
nom_2291,0,3,SUAC - Sulphuric Acid,Mandatory,SLAS - Laboratory Reagents,MED-S-SLAS-SUAC
nom_2292,0,3,SUBA - Bumper,Mandatory,TVEC - Vehicles Consumables,LOG-T-TVEC-SUBA
nom_2293,0,3,SUDI - Sulfadiazine,Mandatory,DORA - Oral Drugs,MED-D-DORA-SUDI
nom_2294,0,3,SUGA - Sugar,Mandatory,AFOO - Food For Msf Staff,LOG-A-AFOO-SUGA
nom_2295,0,3,SUGA - Sugar,Mandatory,NFOO - Food Commodities,MED-N-NFOO-SUGA
nom_2296,0,3,SULP - Sulfadoxine / Pyrimethamine,Mandatory,DORA - Oral Drugs,MED-D-DORA-SULP
nom_2297,0,3,"SULZ - Sulfadiazine, Silver",Mandatory,DEXT - Drugs External Use,MED-D-DEXT-SULZ
nom_2298,0,3,SUNG - Sunglasses,Mandatory,ALIF - Team Life,LOG-A-ALIF-SUNG
nom_2299,0,3,"SUPB - Supervision, Book",Mandatory,L021 - Training - Education,LIB-L-L021-SUPB
nom_2300,0,3,"SUPG - Supervision, Guide",Mandatory,L021 - Training - Education,LIB-L-L021-SUPG
nom_2301,0,3,SUPG - Supply Guide,Mandatory,L040 - Logistics,LIB-L-L040-SUPG
nom_2302,0,3,"SUPG - Supply, Guidelines",Mandatory,L047 - Supply,LIB-L-L047-SUPG
